"time","park","label","value"
2025-01-03 17:00:00,lyckås,ws_meteomatics_dayahead,9.5
2025-01-03 18:00:00,lyckås,ws_arome_replan,7.783121
2025-01-03 18:00:00,lyckås,ws_meteomatics_replan,8.4
2025-01-03 18:00:00,lyckås,ws_arome_dayahead,9.2811165
2025-01-03 18:00:00,lyckås,ws_meteomatics_dayahead,8.4
2025-01-03 19:00:00,lyckås,ws_arome_replan,5.936369
2025-01-03 19:00:00,lyckås,ws_meteomatics_replan,9.9
2025-01-03 19:00:00,lyckås,ws_arome_dayahead,9.607041
2025-01-03 19:00:00,lyckås,ws_meteomatics_dayahead,7.5
2025-01-03 20:00:00,lyckås,ws_arome_replan,8.510828
2025-01-03 20:00:00,lyckås,ws_meteomatics_replan,9.0
2025-01-03 20:00:00,lyckås,ws_arome_dayahead,9.500157
2025-01-03 20:00:00,lyckås,ws_meteomatics_dayahead,6.8
2025-01-03 21:00:00,lyckås,ws_arome_replan,9.815102
2025-01-03 21:00:00,lyckås,ws_meteomatics_replan,9.9
2025-01-03 21:00:00,lyckås,ws_arome_dayahead,9.44057
2025-01-03 21:00:00,lyckås,ws_meteomatics_dayahead,6.1
2025-01-03 22:00:00,lyckås,ws_arome_replan,8.316514
2025-01-03 22:00:00,lyckås,ws_meteomatics_replan,8.8
2025-01-03 22:00:00,lyckås,ws_arome_dayahead,7.409327
2025-01-03 22:00:00,lyckås,ws_meteomatics_dayahead,6.6
2025-01-03 23:00:00,lyckås,ws_arome_replan,5.9303503
2025-01-03 23:00:00,lyckås,ws_meteomatics_replan,6.9
2025-01-03 23:00:00,lyckås,ws_arome_dayahead,6.560177
2025-01-03 23:00:00,lyckås,ws_meteomatics_dayahead,7.8
2025-01-04 00:00:00,lyckås,ws_arome_replan,5.3736014
2025-01-04 00:00:00,lyckås,ws_meteomatics_replan,6.3
2025-01-04 00:00:00,lyckås,ws_arome_dayahead,5.6641617
2025-01-04 00:00:00,lyckås,ws_meteomatics_dayahead,5.6
2025-01-04 01:00:00,lyckås,ws_arome_replan,6.2934046
2025-01-04 01:00:00,lyckås,ws_meteomatics_replan,6.6
2025-01-04 01:00:00,lyckås,ws_arome_dayahead,5.833925
2025-01-04 01:00:00,lyckås,ws_meteomatics_dayahead,6.1
