"time","label","value"
2025-01-04 02:00:00,ws_arome_dayahead,11.971032
2025-01-04 02:00:00,ws_dnmi_dayahead,6.8
2025-01-04 02:00:00,ws_meteomatics_dayahead,11.4
2025-01-04 03:00:00,ws_arome_replan,10.8877
2025-01-04 03:00:00,ws_dnmi_replan,6.2
2025-01-04 03:00:00,ws_meteomatics_replan,11.2
2025-01-04 03:00:00,ws_arome_dayahead,12.380833
2025-01-04 03:00:00,ws_dnmi_dayahead,6.8
2025-01-04 03:00:00,ws_meteomatics_dayahead,10.9
2025-01-04 04:00:00,ws_arome_replan,13.181786
2025-01-04 04:00:00,ws_dnmi_replan,5.9
2025-01-04 04:00:00,ws_meteomatics_replan,10.0
2025-01-04 04:00:00,ws_arome_dayahead,10.921918
2025-01-04 04:00:00,ws_dnmi_dayahead,7.0
2025-01-04 04:00:00,ws_meteomatics_dayahead,10.9
2025-01-04 05:00:00,ws_arome_replan,10.801253
2025-01-04 05:00:00,ws_dnmi_replan,5.6
2025-01-04 05:00:00,ws_meteomatics_replan,8.1
2025-01-04 05:00:00,ws_arome_dayahead,13.437208
2025-01-04 05:00:00,ws_dnmi_dayahead,7.1
2025-01-04 05:00:00,ws_meteomatics_dayahead,12.3
2025-01-04 06:00:00,ws_arome_replan,15.322289
2025-01-04 06:00:00,ws_dnmi_replan,5.2
2025-01-04 06:00:00,ws_meteomatics_replan,8.0
2025-01-04 06:00:00,ws_arome_dayahead,8.285376
2025-01-04 06:00:00,ws_dnmi_dayahead,7.3
2025-01-04 06:00:00,ws_meteomatics_dayahead,11.6
2025-01-04 07:00:00,ws_arome_replan,12.697322
2025-01-04 07:00:00,ws_dnmi_replan,4.8
2025-01-04 07:00:00,ws_meteomatics_replan,7.9
2025-01-04 07:00:00,ws_arome_dayahead,8.884656
2025-01-04 07:00:00,ws_dnmi_dayahead,6.4
