"time","park","series","value"
2025-01-04 02:00:00,målarberget,measured_avl,106.56834
2025-01-04 02:00:00,målarberget,wd_measured,279.03455
2025-01-04 02:00:00,målarberget,prod,103.736
2025-01-04 02:00:00,målarberget,ws_measured,13.796459
2025-01-04 02:00:00,målarberget,dayahead_reported,100.2
2025-01-04 03:00:00,målarberget,measured_avl,106.21
2025-01-04 03:00:00,målarberget,wd_measured,272.84927
2025-01-04 03:00:00,målarberget,prod,102.928
2025-01-04 03:00:00,målarberget,ws_measured,14.166205
2025-01-04 03:00:00,målarberget,dayahead_reported,99.3
2025-01-04 04:00:00,målarberget,measured_avl,106.21
2025-01-04 04:00:00,målarberget,wd_measured,274.0874
2025-01-04 04:00:00,målarberget,prod,103.584
2025-01-04 04:00:00,målarberget,ws_measured,14.434508
2025-01-04 04:00:00,målarberget,dayahead_reported,100.3
2025-01-04 05:00:00,målarberget,measured_avl,103.27167
2025-01-04 05:00:00,målarberget,wd_measured,278.99796
2025-01-04 05:00:00,målarberget,ws_measured,13.943731
2025-01-04 05:00:00,målarberget,prod,101.184
2025-01-04 05:00:00,målarberget,dayahead_reported,97.5
2025-01-04 06:00:00,målarberget,measured_avl,105.85167
2025-01-04 06:00:00,målarberget,wd_measured,280.0479
2025-01-04 06:00:00,målarberget,prod,100.276
2025-01-04 06:00:00,målarberget,ws_measured,12.042938
2025-01-04 06:00:00,målarberget,dayahead_reported,92.7
2025-01-04 07:00:00,målarberget,wd_measured,279.6424
2025-01-04 07:00:00,målarberget,measured_avl,107.5
2025-01-04 07:00:00,målarberget,prod,102.632
2025-01-04 07:00:00,målarberget,ws_measured,11.91687
2025-01-04 07:00:00,målarberget,dayahead_reported,91.5
2025-01-04 08:00:00,målarberget,measured_avl,106.066666
2025-01-04 08:00:00,målarberget,wd_measured,284.5432
2025-01-04 08:00:00,målarberget,prod,102.408
2025-01-04 08:00:00,målarberget,ws_measured,12.408667
2025-01-04 08:00:00,målarberget,dayahead_reported,86.3
2025-01-04 09:00:00,målarberget,measured_avl,106.78333
2025-01-04 09:00:00,målarberget,wd_measured,287.13162
2025-01-04 09:00:00,målarberget,prod,104.264
2025-01-04 09:00:00,målarberget,ws_measured,13.348173
2025-01-04 09:00:00,målarberget,dayahead_reported,80.5
2025-01-04 10:00:00,målarberget,measured_avl,106.71167
2025-01-04 10:00:00,målarberget,wd_measured,277.25507
2025-01-04 10:00:00,målarberget,prod,83.008
2025-01-04 10:00:00,målarberget,ws_measured,9.918602
2025-01-04 10:00:00,målarberget,dayahead_reported,75.6
2025-01-04 11:00:00,målarberget,wd_measured,272.2261
2025-01-04 11:00:00,målarberget,measured_avl,107.5
2025-01-04 11:00:00,målarberget,prod,66.872
2025-01-04 11:00:00,målarberget,ws_measured,8.571924
2025-01-04 11:00:00,målarberget,dayahead_reported,70.6
2025-01-04 12:00:00,målarberget,wd_measured,272.46512
2025-01-04 12:00:00,målarberget,prod,91.708
2025-01-04 12:00:00,målarberget,ws_measured,10.061875
2025-01-04 12:00:00,målarberget,measured_avl,107.5
2025-01-04 12:00:00,målarberget,dayahead_reported,72.0
2025-01-04 13:00:00,målarberget,wd_measured,276.17056
2025-01-04 13:00:00,målarberget,prod,93.452
