"time","park","series","value"
2025-01-05 15:00:00,roan,prod,45.533
2025-01-05 15:00:00,roan,dayahead_reported,38.166668
2025-01-05 15:00:00,roan,prod_downreg,-0.0
2025-01-05 16:00:00,roan,measured_avl,252.0
2025-01-05 16:00:00,roan,prod,57.614
2025-01-05 16:00:00,roan,dayahead_reported,28.666666
2025-01-05 16:00:00,roan,prod_downreg,-0.0
2025-01-05 17:00:00,roan,measured_avl,252.0
2025-01-05 17:00:00,roan,prod,36.582
2025-01-05 17:00:00,roan,dayahead_reported,12.166667
2025-01-05 17:00:00,roan,prod_downreg,-0.0
2025-01-05 18:00:00,roan,measured_avl,252.0
2025-01-05 18:00:00,roan,prod,26.023
2025-01-05 18:00:00,roan,dayahead_reported,7.8333335
2025-01-05 18:00:00,roan,prod_downreg,-0.0
2025-01-05 19:00:00,roan,measured_avl,252.0
2025-01-05 19:00:00,roan,prod,24.41
2025-01-05 19:00:00,roan,dayahead_reported,3.0
2025-01-05 19:00:00,roan,prod_downreg,-0.0
2025-01-05 20:00:00,roan,measured_avl,252.0
2025-01-05 20:00:00,roan,prod,9.036
2025-01-05 20:00:00,roan,dayahead_reported,2.8333333
2025-01-05 20:00:00,roan,prod_downreg,-0.0
2025-01-05 21:00:00,roan,measured_avl,250.30214
2025-01-05 21:00:00,roan,prod,2.366
2025-01-05 21:00:00,roan,dayahead_reported,1.6666666
2025-01-05 21:00:00,roan,prod_downreg,-0.0
2025-01-05 22:00:00,roan,measured_avl,250.48485
2025-01-05 22:00:00,roan,prod,7.373
2025-01-05 22:00:00,roan,dayahead_reported,1.5
2025-01-05 22:00:00,roan,prod_downreg,-0.0
2025-01-05 23:00:00,roan,measured_avl,252.0
2025-01-05 23:00:00,roan,prod,20.991
2025-01-05 23:00:00,roan,dayahead_reported,0.5
2025-01-05 23:00:00,roan,prod_downreg,-0.0
2025-01-06 00:00:00,roan,measured_avl,252.0
2025-01-06 00:00:00,roan,prod,21.763
2025-01-06 00:00:00,roan,dayahead_reported,0.16666667
2025-01-06 00:00:00,roan,prod_downreg,-0.0
2025-01-06 01:00:00,roan,measured_avl,252.0
2025-01-06 01:00:00,roan,prod,23.415
2025-01-06 01:00:00,roan,dayahead_reported,1.5
2025-01-06 01:00:00,roan,prod_downreg,-0.0
2025-01-06 02:00:00,roan,measured_avl,252.0
2025-01-06 02:00:00,roan,prod,20.117
2025-01-06 02:00:00,roan,dayahead_reported,5.0
2025-01-06 02:00:00,roan,prod_downreg,-0.0
2025-01-06 03:00:00,roan,measured_avl,252.0
2025-01-06 03:00:00,roan,prod,25.424
2025-01-06 03:00:00,roan,dayahead_reported,8.333333
2025-01-06 03:00:00,roan,prod_downreg,-0.0
2025-01-06 04:00:00,roan,measured_avl,252.0
2025-01-06 04:00:00,roan,prod,40.832
2025-01-06 04:00:00,roan,dayahead_reported,9.666667
2025-01-06 04:00:00,roan,prod_downreg,-0.0
2025-01-06 05:00:00,roan,measured_avl,252.044
2025-01-06 05:00:00,roan,prod,48.183
2025-01-06 05:00:00,roan,dayahead_reported,19.333334
2025-01-06 05:00:00,roan,prod_downreg,-0.0
2025-01-06 06:00:00,roan,measured_avl,252.0
2025-01-06 06:00:00,roan,prod,67.968
2025-01-06 06:00:00,roan,dayahead_reported,30.166666
2025-01-06 06:00:00,roan,prod_downreg,-0.0
2025-01-06 07:00:00,roan,measured_avl,252.054
2025-01-06 07:00:00,roan,prod,83.777
2025-01-06 07:00:00,roan,dayahead_reported,41.166668
2025-01-06 07:00:00,roan,prod_downreg,-0.0
2025-01-06 08:00:00,roan,measured_avl,252.0
2025-01-06 08:00:00,roan,prod,109.555
2025-01-06 08:00:00,roan,dayahead_reported,86.0
2025-01-06 08:00:00,roan,prod_downreg,-0.0
2025-01-06 09:00:00,roan,measured_avl,248.36922
2025-01-06 09:00:00,roan,prod,151.91
2025-01-06 09:00:00,roan,dayahead_reported,120.5
2025-01-06 09:00:00,roan,prod_downreg,-0.0
2025-01-06 10:00:00,roan,measured_avl,246.2582
2025-01-06 10:00:00,roan,prod,185.132
2025-01-06 10:00:00,roan,dayahead_reported,155.33333
2025-01-06 10:00:00,roan,prod_downreg,-0.0
2025-01-06 11:00:00,roan,measured_avl,248.31357
