time,park,label,value
2025-01-03 17:00:00,frøya,ws_meteomatics_dayahead,10.1
2025-01-03 18:00:00,frøya,ws_arome_replan,4.1020355
2025-01-03 18:00:00,frøya,ws_meteomatics_replan,9.2
2025-01-03 18:00:00,frøya,ws_arome_dayahead,3.5982258
2025-01-03 18:00:00,frøya,ws_meteomatics_dayahead,11.1
2025-01-03 19:00:00,frøya,ws_arome_replan,7.0097027
2025-01-03 19:00:00,frøya,ws_meteomatics_replan,12.3
2025-01-03 19:00:00,frøya,ws_arome_dayahead,5.2228255
2025-01-03 19:00:00,frøya,ws_meteomatics_dayahead,11.2
2025-01-03 20:00:00,frøya,ws_arome_replan,8.424303
2025-01-03 20:00:00,frøya,ws_meteomatics_replan,12.9
2025-01-03 20:00:00,frøya,ws_arome_dayahead,4.7261357
2025-01-03 20:00:00,frøya,ws_meteomatics_dayahead,11.9
2025-01-03 21:00:00,frøya,ws_arome_replan,7.2142596
2025-01-03 21:00:00,frøya,ws_meteomatics_replan,12.0
2025-01-03 21:00:00,frøya,ws_arome_dayahead,7.7508225
2025-01-03 21:00:00,frøya,ws_meteomatics_dayahead,11.8
2025-01-03 22:00:00,frøya,ws_arome_replan,11.4287405
2025-01-03 22:00:00,frøya,ws_meteomatics_replan,11.9
2025-01-03 22:00:00,frøya,ws_arome_dayahead,8.411469
2025-01-03 22:00:00,frøya,ws_meteomatics_dayahead,13.3
2025-01-03 23:00:00,frøya,ws_arome_replan,10.962835
2025-01-03 23:00:00,frøya,ws_meteomatics_replan,12.8
2025-01-03 23:00:00,frøya,ws_arome_dayahead,11.264216
2025-01-03 23:00:00,frøya,ws_meteomatics_dayahead,12.5
2025-01-04 00:00:00,frøya,ws_arome_replan,11.561859
2025-01-04 00:00:00,frøya,ws_meteomatics_replan,14.8
2025-01-04 00:00:00,frøya,ws_arome_dayahead,11.85799
2025-01-04 00:00:00,frøya,ws_meteomatics_dayahead,13.9
2025-01-04 01:00:00,frøya,ws_arome_replan,8.863921
2025-01-04 01:00:00,frøya,ws_meteomatics_replan,14.5
2025-01-04 01:00:00,frøya,ws_arome_dayahead,5.6533117
2025-01-04 01:00:00,frøya,ws_meteomatics_dayahead,14.1
2025-01-04 02:00:00,frøya,ws_arome_replan,10.479051
2025-01-04 02:00:00,frøya,ws_meteomatics_replan,13.8
2025-01-04 02:00:00,frøya,ws_arome_dayahead,13.963602
2025-01-04 02:00:00,frøya,ws_meteomatics_dayahead,14.5
2025-01-04 03:00:00,frøya,ws_arome_replan,10.697937
2025-01-04 03:00:00,frøya,ws_meteomatics_replan,13.9
2025-01-04 03:00:00,frøya,ws_arome_dayahead,11.131736
2025-01-04 03:00:00,frøya,ws_meteomatics_dayahead,14.5
2025-01-04 04:00:00,frøya,ws_arome_replan,10.159468
2025-01-04 04:00:00,frøya,ws_meteomatics_replan,13.7
2025-01-04 04:00:00,frøya,ws_arome_dayahead,12.948885
2025-01-04 04:00:00,frøya,ws_meteomatics_dayahead,14.6
2025-01-04 05:00:00,frøya,ws_arome_replan,9.53428
